occupation_id,task_id,type,mode,environment
34d0c6cd-855e-5abf-9fc3-7f9259452e96,3fdf066a-9612-5ba5-9658-2fe5f6cbdf77,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,57fb731e-58f1-5763-8c7e-de72fc7617c5,Supplemental,Software/Technology,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,5b2778b4-5634-5dc8-a106-0d6016cab33a,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,29905466-8c72-5ed8-a2fa-d2d8f17bc0d3,Supplemental,Communication,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,fccd1dca-e5ea-5761-b8c9-aa719389626a,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,e5ead757-021e-5e62-8935-c56883e30534,Supplemental,Communication,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,dcac7f8d-e3ef-585f-bd4a-12ffc2d5d4f5,Supplemental,Physical Tool,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,7e56b1b0-a577-5b15-9ee8-a736c01f839b,Supplemental,Communication,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,3f10c736-5b8e-597e-ae89-a0cc8f60610a,Supplemental,Software/Technology,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,258c0dd2-d4a3-5158-9c37-19827ef402a8,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,cef572fc-1d1e-56b5-9f01-5b8c6e608840,Supplemental,Software/Technology,Indoors (Office/Lab)
34d0c6cd-855e-5abf-9fc3-7f9259452e96,909a6246-d334-5a42-93bc-009e13feb5b9,Supplemental,Communication,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,91629610-7cd6-580c-8146-331124e5223d,Supplemental,Communication,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,67a39fce-a79e-559d-bef3-b8664f42d8c6,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,107c86bd-6fef-5108-bb49-5c7e435948c2,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,aeb94c0a-02f5-52f1-a85b-88a0fd24b180,Supplemental,Process/Method,Public-Facing
34d0c6cd-855e-5abf-9fc3-7f9259452e96,ccc516df-7e99-5a6f-be4b-4608100d7925,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,abf72664-69a9-5041-aff5-6d1236d8694f,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,1d7611b4-cc59-5292-80c7-73d02791e7d6,Supplemental,Software/Technology,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,8b0198b9-9910-550c-a09d-5e165df15aef,Supplemental,Software/Technology,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,f73d8d6c-8111-55c8-9852-910b1eab2dd7,Supplemental,Communication,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,f65934d6-2c19-591f-853a-7613209a3fb3,Supplemental,Communication,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,f4e01753-3b67-5a4e-85d0-0e45c9cab422,Supplemental,Communication,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,9a229563-5e04-5a19-8273-637ef54742e1,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,0428b240-4c27-5ece-bfd6-1e06bb74eb09,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,cc7d5b7c-af2c-5f4a-a215-7fff7123858b,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,d39d8537-7242-5a0d-a249-ebd0d45ca65a,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,da091eda-6224-5e12-9ac6-c1954d4d0e1a,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,7ec79df7-0985-50d5-a782-9271c68eaebf,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,02973f18-fa0a-528c-b9cf-efe9dc4017cc,Supplemental,Process/Method,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,90966556-3056-53fc-bdde-aaf160f0d5f6,Supplemental,Software/Technology,Public-Facing
11d461ab-c0f0-5bf8-81aa-9a02856ce329,c93c206f-56bf-5f6d-a6e9-670338701069,Supplemental,Process/Method,Indoors (Office/Lab)
18253dc6-a55d-5658-b99c-34a7d7458bbc,071c283e-8c8b-529f-ab67-f4816bb3a77c,Core,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,c663a134-12f6-5db4-9fd4-7b2b3e33da38,Core,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,a6d02af5-19e1-56a3-93c2-09d5d8fbea2a,Core,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,b2c9a7a8-bbdd-565c-afa0-90abe8f36452,Core,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,c72c4ef7-0cc1-5f42-a3ef-18ca0e31fd0b,Supplemental,Software/Technology,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,2a436919-92b5-5b9d-b4d0-b1e968a1907b,Supplemental,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,1a3b1a1c-38a9-5093-8300-758b2d70130f,Core,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,f5eb520e-23c9-5513-b41d-b725c7943c8b,Supplemental,Software/Technology,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,e88320d3-59eb-5357-bcaa-9fba92c9c3fd,Supplemental,Communication,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,0207b8da-0ee9-5822-8ec5-bded73e0456f,Supplemental,Process/Method,Indoors (Office/Lab)
18253dc6-a55d-5658-b99c-34a7d7458bbc,dc0ccdb1-f2c2-5ec1-8546-a58e120e8d60,Supplemental,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,6fae7d10-a049-57f8-bc53-59382e9bc5ec,Supplemental,Process/Method,Indoors (Office/Lab)
18253dc6-a55d-5658-b99c-34a7d7458bbc,74511814-4216-53fe-89e3-a638d2ef667a,Supplemental,Communication,Team-Oriented
18253dc6-a55d-5658-b99c-34a7d7458bbc,b6d379da-a210-5b3a-8b69-f7c09d692c7d,Supplemental,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,b4779caf-63f0-528d-a5e8-9a6a7cec33fd,Supplemental,Physical Action,Indoors (Office/Lab)
18253dc6-a55d-5658-b99c-34a7d7458bbc,e3d83a41-673a-5b82-8fac-fc682b41dde2,Supplemental,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,497d32cc-76c4-53ef-88cc-8e9347344ceb,Supplemental,Process/Method,Indoors (Office/Lab)
18253dc6-a55d-5658-b99c-34a7d7458bbc,9ae68f04-a879-54ab-af22-24093704400d,Supplemental,Process/Method,Public-Facing
18253dc6-a55d-5658-b99c-34a7d7458bbc,a05c0952-77b3-597c-a2f5-8ab404d9d8dd,Supplemental,Communication,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,96d8ff08-f6a3-51c1-a7c2-a73d5b764e19,Supplemental,Process/Method,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,62491754-9937-52f1-8e56-95e7e663bc1c,Supplemental,Process/Method,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,c3dae5ca-946f-5589-9d74-9b9bceed9c13,Supplemental,Communication,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,df6d0bff-dd10-5f97-97de-06a865c0a391,Supplemental,Software/Technology,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,c3680123-45e0-53aa-858d-129a036887c3,Supplemental,Communication,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,5fa7cda9-54d9-5f12-bb76-68b3b9a119a2,Supplemental,Communication,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,ac2bc246-3f67-5050-876f-c6954c9540ee,Supplemental,Communication,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,0f216fd9-c991-534b-9512-abae3da18ddb,Supplemental,Process/Method,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,71d99236-63cc-59df-8090-b649815c0719,Supplemental,Process/Method,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,ac08ae60-8de9-5065-b25a-7cf1f5feed79,Supplemental,Communication,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,add11832-26bb-57b2-8836-109201901611,Core,Communication,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,684b9e72-a56e-5af5-ab26-3d591a78bc68,Supplemental,Process/Method,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,255a58d4-312b-5f94-aa29-8303ac8185d1,Supplemental,Communication,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,fe363db4-59a2-5bca-abaf-57e611fb2604,Core,Process/Method,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,815f3a21-e3e2-5305-a3e3-5debb6bd4936,Supplemental,Communication,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,98517038-3a38-52cb-8182-b9b4299ac8c3,Core,Process/Method,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,48e435ab-0e01-51ac-a063-fc09939ef540,Supplemental,Communication,Team-Oriented
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,230ba95b-d5d9-54c2-9b0e-e3b53c793b6c,Supplemental,Physical Tool,Public-Facing
d564a7e8-ccf4-56f5-8c49-33bda6140a8e,f850c89e-bc54-50a7-ac9f-fa2068ba9ec0,Supplemental,Communication,Team-Oriented
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,6cfa13c2-4391-5ed9-b7d5-064ddd74ce25,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,fe42daca-72e8-5be6-993a-884b7e649030,Core,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,99741efa-4d7c-5b61-b6d4-7818c06106a4,Supplemental,Process/Method,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,edee9700-f0e9-5035-a828-5f70f1b9b5df,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,9cd11d6a-9977-5d73-9529-2a71448070a0,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,974d08a5-005a-57f5-961d-b4bf2c278669,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,a2246341-2970-5554-ab4b-17c00f03f60d,Supplemental,Process/Method,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,c7fcff80-1173-51d4-acc5-086675e10c69,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,629b636b-ddcf-5ab4-8eb1-8eac18e03a01,Supplemental,Software/Technology,Indoors (Office/Lab)
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,2c922895-15df-5759-b081-6719c25eb6a6,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,d89cc497-e366-54e4-9f20-92abf6c48ca3,Supplemental,Process/Method,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,75f50e8e-4804-525d-bef2-12d2dadadadb,Core,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,bababcd0-492d-53c7-8b2a-7e617d38f7fc,Core,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,90b5a5c3-ec49-53ba-b2ef-50309ea16d98,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,e615a154-d1b6-514e-bf58-659f1c149bf3,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,52893614-1641-525c-9772-63d589c54d92,Supplemental,Process/Method,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,1641563e-0572-55b3-ae58-28720fa7515f,Supplemental,Communication,Public-Facing
cb9d0db2-da5b-53e7-9b95-9f78cb2217d1,c54b0d74-f14f-5f94-80f1-14d7375819aa,Supplemental,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,f6b3d679-829f-534a-b509-f65bda16bbb8,Core,Process/Method,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,c596bb90-e7eb-5329-a985-7779db98246c,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,0f044509-a640-58d1-b424-e67e4ed24a77,Core,Physical Tool,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,d650cac5-d612-5050-849d-3368b455ede8,Supplemental,Physical Action,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,25ebbb2a-508f-538d-8488-cbd7d7e132c7,Core,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,c49de190-c624-5cda-a053-fee4e639e416,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,476c207e-e6d9-5a11-bdc3-f86810734f58,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,b8b9d7c5-05ef-5826-b691-e457faa759f0,Core,Process/Method,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,62725cfe-5a56-59f2-9e1d-72a80190f99e,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,54a9884c-76ad-5e13-90c9-7f498ecc0112,Core,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,1233a46d-386e-5221-b047-36fd323e884f,Core,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,87785672-dbda-5056-bf54-b125b6315c4d,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,d4e65e82-909d-579f-8128-21947c671456,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,c041fd6c-4465-5676-ab2e-2d17d61521a8,Supplemental,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,e96fa689-fae9-55e0-bae0-2d925fa271e0,Supplemental,Process/Method,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,6bc2a11f-5514-5548-a1db-32423f831a14,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,7ea521e7-6258-53c2-b792-81057f5c462d,Core,Software/Technology,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,5b90a8b1-24cf-5b0e-a71c-769e283c3755,Core,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,884b34af-2749-55ac-af5f-d48a7f394f91,Core,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,a102cbdb-af39-5caf-ad27-3c6cc7fce356,Core,Communication,Public-Facing
f777721d-b6ae-589e-a5bd-0a35f3a09b79,079c0110-65cd-55fc-922d-648d3428610e,Core,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,7d861ce6-0d2c-5e3e-9cc2-a4d27fddfb1d,Core,Communication,Team-Oriented
2133a884-e73b-5916-b7be-f515cca1f0b4,24017a86-2b2c-5241-abc9-59bef26fc977,Core,Communication,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,1047136f-6dc6-5339-bedd-229dcb8e1841,Core,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,62aa6066-9d17-515a-bbf3-c27b7c781648,Supplemental,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,d96611a4-1331-5949-8f5b-43c066aee32d,Supplemental,Physical Tool,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,1eb916dc-50cb-544b-83e5-44627f733dea,Core,Physical Action,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,03f007ef-b437-5c8f-a406-4ac9c0f86e2d,Core,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,a46f402d-6a5a-5be0-aeee-6beac830352c,Core,Physical Action,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,17c9ecd8-f27b-5d9d-85bd-28b9e05bedd2,Core,Software/Technology,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,9e1c4358-e467-599a-9237-3262cb5cd50e,Core,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,590718e7-cdea-5833-800d-1d7cea430289,Core,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,f712fd2e-75e5-572c-9d76-28973ec8957c,Core,Physical Tool,Outdoors
2133a884-e73b-5916-b7be-f515cca1f0b4,d1a6b4e0-2c1c-5ef8-975f-2a67120e48e0,Core,Process/Method,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,0185b8a4-27f7-53d1-9371-e127ba36f76b,Core,Physical Action,Team-Oriented
2133a884-e73b-5916-b7be-f515cca1f0b4,036191d9-10f5-5b26-98e9-0731bae57e7a,Supplemental,Communication,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,ca65febe-cd6f-537c-b51b-316f22996403,Core,Physical Tool,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,a846a381-7969-5008-8add-fafaf067ccf6,Core,Physical Tool,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,836ad95c-3f13-590d-9cd7-edbefee64f6b,Supplemental,Physical Action,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,37c038e5-149d-55c8-a59b-203cf93eead1,Core,Physical Tool,Outdoors
2133a884-e73b-5916-b7be-f515cca1f0b4,5437ca54-dcae-5221-b146-402d1f17fcde,Supplemental,Physical Tool,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,d83424ed-c385-59ec-8f42-1a5c23e6aade,Core,Physical Action,Public-Facing
2133a884-e73b-5916-b7be-f515cca1f0b4,002bf7d4-eec2-5cca-b6a3-f680af4e8994,Core,Physical Tool,Outdoors
2133a884-e73b-5916-b7be-f515cca1f0b4,51573146-3416-53a1-9ee2-bd73d92cc4d0,Core,Physical Tool,Indoors (Office/Lab)
2133a884-e73b-5916-b7be-f515cca1f0b4,1845d92f-99d9-5789-9143-3b607844b45f,Core,Physical Tool,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,4d02d63e-cbdb-5f3e-bcdc-1beff875f565,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,fb75fd95-14b5-5215-9a0e-a8ad9a8fa6c6,Core,Physical Action,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,c7bf6713-c29c-500e-9fea-009b0a6cd13e,Supplemental,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,4a3f7fdf-7d90-5d32-b6bc-4dbd6fa3a90a,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,074c2441-bf7d-5a79-a18a-a74629466ce6,Core,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,f2ec0174-d74d-5b3a-a1ad-c1dfc11f6139,Core,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,340b1bae-5e71-502a-b6ee-c9d99c46bdd2,Core,Process/Method,Team-Oriented
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,79b3f8be-72c9-5120-a7cc-99770e8e9cc6,Core,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,98e2a28a-015b-5531-95c0-611a02f41895,Core,Physical Action,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,5231bf1f-4f2e-5f47-95f2-14536c3b3b74,Core,Physical Tool,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,f857a0c7-0a9b-5a77-9737-dee0ad500bd5,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,4680ae90-80c4-5cdf-a50a-03d6f3213d5a,Core,Physical Action,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,16f5194e-e7e5-5c75-82f0-a47018456bd3,Supplemental,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,997a7a0b-3ef3-5635-bac1-f30909d4a391,Core,Software/Technology,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,5442d761-6f56-5a7e-9278-6b19faa19e4e,Core,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,7d28fc5c-ec05-5281-9e3c-408a17816c21,Core,Physical Tool,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,cc854f7b-9d73-50f9-b6e1-87988c2a2d87,Core,Communication,Team-Oriented
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,185e6d8d-446a-5352-b032-2315ae08350f,Core,Process/Method,Team-Oriented
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,9b996d49-7935-5bcd-9f69-a0bb999361ef,Core,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,187f4107-d5be-5e62-bb2e-8af351135298,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,cf19372e-d9dc-569f-b61d-89aa9c571d60,Core,Process/Method,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,1f3ec9b4-4b78-5fe3-bcd7-e5172867429a,Core,Process/Method,Indoors (Office/Lab)
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,6f0330ab-e927-5682-a660-769063528003,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,ae3dcac2-58f3-52a3-98fc-8991d5050fed,Core,Physical Action,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,ce747a4d-4ed1-5199-a134-5cb9c39650a8,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,af168c06-46d5-5424-aa94-e20a09bc59c8,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,ff21a973-4179-5b5e-ac41-4384ee7c4dd3,Core,Communication,Public-Facing
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,3a9a3715-a0ae-5b9c-9b46-d3f2319a72fc,Core,Process/Method,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,bb2e7917-fdc6-5711-a0c3-472c1b83674b,Core,Process/Method,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,b2cdf081-29f6-5d63-988a-2f80ba2d75dc,Core,Communication,Outdoors
4bf792cb-f403-5326-a5d5-5c2cdde84cd9,dd94f2cd-beb0-5f8f-bf19-1cf5afd70a2b,Supplemental,Process/Method,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,85071139-7119-5024-ad6a-4075f05b488b,Supplemental,Physical Action,Indoors (Office/Lab)
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,f70dd309-6eb1-521a-9b0b-32c1f58c7609,Core,Communication,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,b4057bec-554b-5422-b656-0d2537c8867d,Core,Software/Technology,Indoors (Office/Lab)
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,a3b9287a-4cbd-5d15-b489-afb3e0e465cd,Core,Communication,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,ef5fba3f-8016-5f38-8b54-b190ea067c89,Core,Physical Tool,Outdoors
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,5b2d0e62-c838-5113-ad5c-9418e257086d,Core,Physical Action,Outdoors
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,47dc0eaf-4e48-5787-af16-e7a15d980120,Core,Process/Method,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,319e32c5-77bd-5c08-ac1f-a827b17f8339,Core,Physical Action,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,f9bb1520-d01b-5d2b-9a57-4a2604f0aca7,Core,Physical Tool,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,7af3625f-62c8-54fa-9b6f-10d3501f7575,Core,Physical Action,Team-Oriented
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,8fe0e2ec-92c7-505a-8958-7760db21b80f,Supplemental,Communication,Virtual/Remote
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,a18377e9-41e0-5ae5-adce-e3b6a0caa02c,Supplemental,Physical Tool,Outdoors
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,c1aac672-7908-58b2-9816-172c27eea61f,Supplemental,Physical Tool,Indoors (Office/Lab)
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,bdfd34f3-1c86-5bd7-901e-829a0772e81a,Core,Communication,Public-Facing
eacebfcd-bcfa-545e-8d12-ee9a28485e5c,9230ee6e-81c8-5ab8-a388-48d0a3752a5f,Supplemental,Physical Tool,Indoors (Office/Lab)
e5cfadba-cabc-5890-bf50-b2b948d5390c,96d2e44c-5da9-5397-a329-96417e144710,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,a057ccc5-4755-51e7-95c7-0cc990941e8d,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,fcc969b3-29ae-571c-a4ba-814821b0cec8,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,df610982-97b1-57d1-b912-f276a01edfd6,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,f76c9e53-c592-55fd-b200-4c32669e0bcd,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,69f2624b-a6e3-5450-b158-f0e4a47430b8,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,ecf9e1b1-b47b-5c7a-a077-1c026017a01b,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,930db1f5-b7fe-59d3-b133-64b70f196e10,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,4782a41e-e27f-56bb-90bc-b0686a89a01b,Core,Communication,Indoors (Office/Lab)
e5cfadba-cabc-5890-bf50-b2b948d5390c,a0930d21-2412-57aa-9dfc-3cdde072dda7,Core,Software/Technology,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,2b41425d-95b5-5bda-ba8c-26b856a388b4,Core,Communication,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,6c2c0768-7379-5788-a113-65f94ac19ca1,Supplemental,Process/Method,Public-Facing
e5cfadba-cabc-5890-bf50-b2b948d5390c,6e207999-9712-5643-a32f-fb49e0a6ef7a,Core,Communication,Indoors (Office/Lab)
