id,name,source_ref,description,type_dims,level_dims,basis_dims,environment_dims,mode_dims,physicality_dims,cognitive_dims
2349d5c7-fce6-5d45-a0b0-1998d4c0bced,"Lay out mounting holes, using measuring instruments, and drill holes with power drill.",TASK_3052,,Core,,,Outdoors,Physical Tool,,
e767fc65-446f-505d-ab6b-c41896842c61,"Attach moving parts and subassemblies to basic assembly unit, using hand tools and power tools.",TASK_3050,,Core,,,Outdoors,Physical Tool,,
73c552a4-237b-5f06-9095-6442d0e0d9c4,"Weld, repair, and fabricate equipment or machinery.",TASK_18786,,Core,,,Outdoors,Physical Tool,,
c02ff174-3840-5574-b7d8-04a908b42aae,"Shrink-fit bushings, sleeves, rings, liners, gears, and wheels to specified items, using portable gas heating equipment.",TASK_3056,,Core,,,Outdoors,Physical Tool,,
432db1bc-a6f5-5e1d-92c9-7630474b868f,"Troubleshoot equipment, electrical components, hydraulics, or other mechanical systems.",TASK_18788,,Core,,,Outdoors,Physical Tool,,
d40591c7-9c7e-5721-a655-0bb9f8311a0a,"Dismantle machinery and equipment for shipment to installation site, performing installation and maintenance work as part of team.",TASK_3057,,Core,,,Outdoors,Physical Tool,,
4a18fbd5-c1de-5eec-980d-42c008de50a6,"Connect power unit to machines or steam piping to equipment, and test unit to evaluate its mechanical operation.",TASK_3043,,Core,,,Outdoors,Physical Tool,,
e975efc4-d373-5fd2-961b-18a9bc2bd6ee,"Position steel beams to support bedplates of machines and equipment, using blueprints and schematic drawings to determine work procedures.",TASK_3046,,Core,,,Outdoors,Physical Tool,,
118f613d-70c2-5d11-bf32-57b6960e0441,"Fabricate and dismantle parts, equipment, and machines, using a cutting torch or other cutting equipment.",TASK_18787,,Core,,,Outdoors,Physical Tool,,
064d0ab3-84fd-5e33-9a77-ef8a51a1bce9,"Construct foundation for machines, using hand tools and building materials such as wood, cement, and steel.",TASK_3058,,Core,,,Outdoors,Physical Tool,,
e1155e34-a2d8-579d-b2af-818d6969a603,"Operate engine lathe to grind, file, and turn machine parts to dimensional specifications.",TASK_3060,,Core,,,Indoors (Office/Lab),Physical Tool,,
d4c685e4-b20e-545d-ab98-12fe12f2e377,"Install robot and modify its program, using teach pendant.",TASK_3059,,Core,,,Indoors (Office/Lab),Physical Tool,,
8450abef-5f69-5fe8-969e-0fec68d05268,"Reline or repair ladles and pouring spouts with refractory clay, using trowels.",TASK_13819,,Core,,,Outdoors,Physical Tool,,
91b2ada0-ae4a-5d85-a8d6-f01e177c1c6e,"Chip slag from linings of ladles or remove linings when beyond repair, using hammers and chisels.",TASK_13820,,Core,,,Outdoors,Physical Tool,,
ac83e431-09ae-571d-b0d0-65615d80f28d,"Mix specified amounts of sand, clay, mortar powder, and water to form refractory clay or mortar, using shovels or mixing machines.",TASK_13821,,Core,,,Outdoors,Physical Tool,,
1184a584-e6aa-5459-8ef3-42fba7f628ef,"Measure furnace walls to determine dimensions and cut required number of sheets from plastic block, using saws.",TASK_13822,,Core,,,Indoors (Office/Lab),Physical Tool,,
248a4ce0-d5bc-5397-bfba-71cb8923949a,"Dry and bake new linings by placing inverted linings over burners, building fires in ladles, or by using blowtorches.",TASK_13824,,Core,,,Outdoors,Physical Tool,,
c342ca61-f5b4-55d2-9c3e-b0c2f7a9c50d,"Remove worn or damaged plastic block refractory linings of furnaces, using hand tools.",TASK_13825,,Core,,,Outdoors,Physical Tool,,
080d15ba-af0f-5b7f-b67e-9cc78f46193e,"Climb scaffolding, carrying hoses, and spray surfaces of cupolas with refractory mixtures, using spray equipment.",TASK_13827,,Core,,,Outdoors,Physical Tool,,
48ddb4e5-ff60-5105-92c1-8ed56db49e4e,"Spread mortar on stopper heads and rods, using trowels, and slide brick sleeves over rods to form refractory jackets.",TASK_13829,,Core,,,Outdoors,Physical Tool,,
604c68bf-96f6-5b26-a072-4e2b7beb691c,"Dump and tamp clay in molds, using tamping tools.",TASK_13830,,Core,,,Outdoors,Physical Tool,,
0c183764-13f1-521f-a9ed-6fabd8c38776,"Transfer clay structures to curing ovens, melting tanks, and drawing kilns, using forklifts.",TASK_13832,,Core,,,Outdoors,Physical Tool,,
5a95057f-a1c9-5b31-847a-0688969706bd,"Adhere to safety practices and procedures, such as checking equipment regularly and erecting barriers around work areas.",TASK_8412,,Core,,,Outdoors,Physical Tool,,
4836e2cc-8d2c-5d44-9bcf-956ce2c94dce,Drive vehicles equipped with tools and materials to job sites.,TASK_8418,,Core,,,Outdoors,Physical Tool,,
76849e9b-557e-55da-a5b2-30445daced7f,Open switches or attach grounding devices to remove electrical hazards from disturbed or fallen lines or to facilitate repairs.,TASK_8413,,Core,,,Outdoors,Physical Tool,,
f47c46d8-e321-5440-bab8-03b476539a09,Climb poles or use truck-mounted buckets to access equipment.,TASK_8414,,Core,,,Outdoors,Physical Tool,,
ceddb56b-9336-53f0-906a-7584b5aa3e67,"Install, maintain, and repair electrical distribution and transmission systems, including conduits, cables, wires, and related equipment, such as transformers, circuit breakers, and switches.",TASK_8416,,Core,,,Outdoors,Physical Tool,,
a36f1e59-fb11-506f-b06d-2097b2a68314,"Inspect and test power lines and auxiliary equipment to locate and identify problems, using reading and testing instruments.",TASK_8420,,Core,,,Outdoors,Physical Tool,,
6272ab9f-05a3-51da-b43d-6b8dd0c84a7f,Coordinate work assignment preparation and completion with other workers.,TASK_8419,,Core,,,Team-Oriented,Communication,,
fb31970e-ca24-5079-8259-760622bf49b7,Replace or straighten damaged poles.,TASK_8423,,Core,,,Outdoors,Physical Tool,,
c2d35d54-df41-5cd6-83c3-7b46f516e5ec,"String wire conductors and cables between poles, towers, trenches, pylons, and buildings, setting lines in place and using winches to adjust tension.",TASK_8421,,Core,,,Outdoors,Physical Tool,,
ffa14349-65a9-5e79-a5c1-5d5e00ebc0a0,"Attach cross-arms, insulators, and auxiliary equipment to poles prior to installing them.",TASK_8425,,Supplemental,,,Outdoors,Physical Tool,,
2fe4c3ba-9fd4-51ea-9b1e-73e570b9644c,"Dig holes, using augers, and set poles, using cranes and power equipment.",TASK_8427,,Core,,,Outdoors,Physical Tool,,
ea70c4bd-1103-5f78-ad71-89086e716fbb,"Travel in trucks, helicopters, and airplanes to inspect lines for freedom from obstruction and adequacy of insulation.",TASK_8426,,Core,,,Outdoors,Physical Tool,,
4730840a-d337-5768-a5fa-466262980d78,"Identify defective sectionalizing devices, circuit breakers, fuses, voltage regulators, transformers, switches, relays, or wiring, using wiring diagrams and electrical-testing instruments.",TASK_8417,,Core,,,Outdoors,Physical Tool,,
ba349d90-c315-5726-99e2-a88eb25f130a,Install watt-hour meters and connect service drops between power lines and consumers' facilities.,TASK_8424,,Core,,,Outdoors,Physical Tool,,
0c0b74f4-3726-5a63-930d-1dacb8a50fe6,"Test conductors, according to electrical diagrams and specifications, to identify corresponding conductors and to prevent incorrect connections.",TASK_8422,,Core,,,Outdoors,Physical Tool,,
690f2799-533f-5381-aea1-c3f60afca9e0,Place insulating or fireproofing materials over conductors and joints.,TASK_8415,,Core,,,Outdoors,Physical Tool,,
ecfab296-b400-53a2-bd21-c0d019e0607d,"Splice or solder cables together or to overhead transmission lines, customer service lines, or street light lines, using hand tools, epoxies, or specialized equipment.",TASK_8429,,Core,,,Outdoors,Physical Tool,,
e6d75fdc-6d9e-5598-b9eb-0a7434412ed4,Trim trees that could be hazardous to the functioning of cables or wires.,TASK_8428,,Core,,,Outdoors,Physical Tool,,
dd859055-577c-56f9-ba50-7a89fa7e833d,Pull up cable by hand from large reels mounted on trucks.,TASK_8432,,Core,,,Outdoors,Physical Tool,,
5fc672f0-ef28-5462-a5d5-8bab63d46f5f,"Lay underground cable directly in trenches, or string it through conduit running through the trenches.",TASK_8433,,Core,,,Outdoors,Physical Tool,,
d3681830-d0d2-5da3-8fa1-5b2353628b88,"Cut trenches for laying underground cables, using trenchers and cable plows.",TASK_8434,,Core,,,Outdoors,Physical Tool,,
e4ed0aef-4c64-58cf-85cc-43b5cfdbfbb6,Cut and peel lead sheathing and insulation from defective or newly installed cables and conduits prior to splicing.,TASK_8430,,Core,,,Outdoors,Physical Tool,,
1c440a42-b3ea-5bd2-9995-5e1843c28307,"Clean, tin, and splice corresponding conductors by twisting ends together or by joining ends with metal clamps and soldering connections.",TASK_8431,,Core,,,Outdoors,Physical Tool,,
f2c2b3f9-5d41-56d1-bde7-974a62817517,"Set up service for customers, installing, connecting, testing, or adjusting equipment.",TASK_11850,,Core,,,Public-Facing,Physical Tool,,
e1cf940f-8a5a-5fc4-b834-31e0d6e3e4a0,"Travel to customers' premises to install, maintain, or repair audio and visual electronic reception equipment or accessories.",TASK_11846,,Core,,,Outdoors,Physical Tool,,
2c2226df-ccd5-584d-91b7-258feb6ab935,"Measure signal strength at utility poles, using electronic test equipment.",TASK_11849,,Core,,,Outdoors,Physical Tool,,
b37aa3f6-ac88-5e94-a283-190258473901,"Inspect or test lines or cables, recording and analyzing test results, to assess transmission characteristics and locate faults or malfunctions.",TASK_11847,,Core,,,Outdoors,Physical Tool,,
4ee1cf73-7fb6-55d7-9f90-efa1a04639d3,"Splice cables, using hand tools, epoxy, or mechanical equipment.",TASK_11848,,Core,,,Outdoors,Physical Tool,,
5b8b6de9-0dce-5399-8259-445e8713e1e0,"Access specific areas to string lines, or install terminal boxes, auxiliary equipment, or appliances, using bucket trucks, climbing poles or ladders, or entering tunnels, trenches, or crawl spaces.",TASK_11852,,Supplemental,,,Outdoors,Physical Tool,,
b75ba963-6a7a-5c95-8799-fd09c821d5c8,Clean or maintain tools or test equipment.,TASK_11857,,Core,,,Outdoors,Physical Tool,,
5f51067b-816b-50dd-a1d2-53c3dc6d9835,"String cables between structures and lines from poles, towers, or trenches, and pull lines to proper tension.",TASK_11853,,Core,,,Outdoors,Physical Tool,,
1bf256a8-17bd-5f91-ba3e-78bc0e981ff3,"Lay underground cable directly in trenches, or string it through conduits running through trenches.",TASK_11855,,Core,,,Outdoors,Physical Tool,,
3192f0bb-11a4-5f49-ab3b-19286ea88e51,Pull cable through ducts by hand or with winches.,TASK_20807,,Core,,,Outdoors,Physical Tool,,
4a8729d1-8b15-50b6-85a1-588ceb5ef827,Dig trenches for underground wires or cables.,TASK_11861,,Core,,,Outdoors,Physical Tool,,
5368871f-a724-5bd4-b1e9-12526c8b100e,"Explain cable service to subscribers after installation, and collect any installation fees due.",TASK_11858,,Supplemental,,,Public-Facing,Physical Tool,,
12b9a5bd-17cc-5879-b1cd-1b55ed21c4d7,"Place insulation over conductors, or seal splices with moisture-proof covering.",TASK_11851,,Core,,,Outdoors,Physical Tool,,
a65cde4f-00c8-56f9-834d-398a7409d56d,Compute impedance of wires from poles to houses to determine additional resistance needed for reducing signals to desired levels.,TASK_11859,,Core,,,Outdoors,Physical Tool,,
7f34147a-a1fc-5a7a-8c9b-2727bbf4d92b,Install equipment such as amplifiers or repeaters to maintain the strength of communications transmissions.,TASK_11854,,Supplemental,,,Outdoors,Physical Tool,,
922d44f9-1ce5-505b-a2cd-cfdd2a6086d7,"Use a variety of construction equipment to complete installations, such as digger derricks, trenchers, or cable plows.",TASK_11860,,Core,,,Outdoors,Physical Tool,,
338b2a2f-1a8e-504b-b971-743b903c5a18,"Fill and tamp holes, using cement, earth, and tamping devices.",TASK_11863,,Core,,,Outdoors,Physical Tool,,
c0f102d4-d778-50c1-bbcd-c62e87451782,"Dig holes for power poles, using power augers or shovels, set poles in place with cranes, and hoist poles upright, using winches.",TASK_11862,,Core,,,Outdoors,Physical Tool,,
52f7d87f-d9b3-5605-a2e2-beebde906904,"Adjust cameras, photographic mechanisms, or equipment such as range and view finders, shutters, light meters, or lens systems, using hand tools.",TASK_8437,,Core,,,Outdoors,Physical Tool,,
a74a843d-807c-5f4d-a588-5da9d0075149,"Disassemble equipment to gain access to defect, using hand tools.",TASK_8436,,Core,,,Outdoors,Physical Tool,,
053e4e6a-3c65-55f3-9304-936e23b56aac,"Test equipment performance, focus of lens system, diaphragm alignment, lens mounts, or film transport, using precision gauges.",TASK_8440,,Core,,,Indoors (Office/Lab),Physical Tool,,
bf4b06a9-eafa-5af0-8353-a0c82835f756,"Clean and lubricate cameras and polish camera lenses, using cleaning materials and work aids.",TASK_8438,,Supplemental,,,Indoors (Office/Lab),Physical Tool,,
1ad1404a-b1c1-53f8-9edd-41e94bd647a8,Requisition parts or materials.,TASK_8442,,Core,,,Indoors (Office/Lab),Physical Tool,,
76771eae-f147-548a-974c-9baf141c3f45,"Calibrate and verify accuracy of light meters, shutter diaphragm operation, or lens carriers, using timing instruments.",TASK_8435,,Core,,,Indoors (Office/Lab),Physical Tool,,
6e69c5db-9af2-538a-b188-6605d005fb31,"Examine cameras, equipment, processed film, or laboratory reports to diagnose malfunction, using work aids and specifications.",TASK_8441,,Core,,,Indoors (Office/Lab),Physical Tool,,
8b811e67-b65c-52ea-b0ae-3f844d2ae30e,"Read and interpret engineering drawings, diagrams, instructions, or specifications to determine needed repairs, fabrication method, and operation sequence.",TASK_8443,,Core,,,Indoors (Office/Lab),Physical Tool,,
d5c7f876-5f56-51ff-91e8-3c4969de4850,"Measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",TASK_8439,,Core,,,Indoors (Office/Lab),Physical Tool,,
6c01e817-2e9e-503d-81b2-0e5e56a5c593,"Fabricate or modify defective electronic, electrical, or mechanical components, using bench lathe, milling machine, shaper, grinder, or precision hand tools, according to specifications.",TASK_8444,,Core,,,Indoors (Office/Lab),Physical Tool,,
db551348-2b42-5603-81b9-5a43c5992fe4,"Install electrical assemblies and wiring in aircraft camera housings and memory cards or film in cameras, following blueprints and using hand tools and soldering equipment.",TASK_20808,,Core,,,Outdoors,Physical Tool,,
769c6601-b84e-5506-ba78-0f76fa30961c,"Assemble aircraft cameras, still or motion picture cameras, photographic equipment, or frames, using diagrams, blueprints, bench machines, hand tools, or power tools.",TASK_8445,,Core,,,Outdoors,Physical Tool,,
6bbdfea8-2522-5af4-8a85-5f48c9dbf52f,Record test data and document fabrication techniques on reports.,TASK_8447,,Core,,,Indoors (Office/Lab),Physical Tool,,
7c09cff6-e5d4-53e5-870f-eb88353d4480,"Lay out reference points and dimensions on parts or metal stock to be machined, using precision measuring instruments.",TASK_8448,,Core,,,Outdoors,Physical Tool,,
f9d76a27-3f2a-5c25-9cc3-4f77c5a762f7,"Recommend design changes or upgrades of microfilming, film-developing, or photographic equipment.",TASK_8449,,Core,,,Indoors (Office/Lab),Physical Tool,,
827b3659-db6f-5b3f-8b39-d7695f1a7557,"Test or calibrate components or equipment, following manufacturers' manuals and troubleshooting techniques, using hand tools, power tools, or measuring devices.",TASK_3066,,Core,,,Indoors (Office/Lab),Physical Tool,,
8ffd17f2-ad89-5882-84bd-0437d83472bd,"Perform preventive maintenance or service, such as cleaning, lubricating, or adjusting equipment.",TASK_3065,,Core,,,Indoors (Office/Lab),Physical Tool,,
abd9505b-69d0-5021-8c99-17c81313a8cd,"Inspect, test, or troubleshoot malfunctioning medical or related equipment, following manufacturers' specifications and using test and analysis instruments.",TASK_23980,,Core,,,Indoors (Office/Lab),Physical Tool,,
73d3a391-cffb-5894-80f6-2bd6272d907d,"Keep records of maintenance, repair, and required updates of equipment.",TASK_3064,,Core,,,Indoors (Office/Lab),Physical Tool,,
c2355e85-e39d-5080-87b8-bb74d5cc4332,"Disassemble malfunctioning equipment and remove, repair, or replace defective parts, such as motors, clutches, or transformers.",TASK_3063,,Core,,,Indoors (Office/Lab),Physical Tool,,
5c31ced7-1fba-5d70-9de3-5c6be6a05c29,Examine medical equipment or facility's structural environment and check for proper use of equipment to protect patients and staff from electrical or mechanical hazards and to ensure compliance with safety regulations.,TASK_3062,,Core,,,Indoors (Office/Lab),Physical Tool,,
78a52682-b33b-5aee-86e6-67ec414d2bd4,Install medical equipment.,TASK_23981,,Core,,,Outdoors,Physical Tool,,
3105e685-a530-5678-8b76-6d75e25d50ad,"Test, evaluate, and classify excess or in-use medical equipment and determine serviceability, condition, and disposition, in accordance with regulations.",TASK_3071,,Core,,,Indoors (Office/Lab),Physical Tool,,
3fe4d30b-b442-57ce-b4e5-9f41cde52eb6,"Plan and carry out work assignments, using blueprints, schematic drawings, technical manuals, wiring diagrams, or liquid or air flow sheets, following prescribed regulations, directives, or other instructions as required.",TASK_3069,,Core,,,Indoors (Office/Lab),Physical Tool,,
92439519-e21e-5380-85b8-19aae5328605,Study technical manuals or attend training sessions provided by equipment manufacturers to maintain current knowledge.,TASK_3068,,Core,,,Indoors (Office/Lab),Physical Tool,,
83b587b3-8e1e-596e-9d76-7b6ce43d6a1e,Explain or demonstrate correct operation or preventive maintenance of medical equipment to personnel.,TASK_3067,,Core,,,Indoors (Office/Lab),Physical Tool,,
79fed6fd-5b5b-54a8-80ed-42088f83f3f5,"Research catalogs or repair part lists to locate sources for repair parts, requisitioning parts and recording their receipt.",TASK_3072,,Core,,,Indoors (Office/Lab),Physical Tool,,
e1e56e16-f7b2-51ee-980f-a1bd7f81963d,"Repair shop equipment, metal furniture, or hospital equipment, including welding broken parts or replacing missing parts, or bring item into local shop for major repairs.",TASK_3077,,Core,,,Outdoors,Physical Tool,,
897e8c2a-dcae-5ca0-a4e6-25e9f0cbc32c,"Solder loose connections, using soldering iron.",TASK_3070,,Core,,,Outdoors,Physical Tool,,
b72df95a-1ac3-5655-a540-63d989f55c3a,"Compute power and space requirements for installing medical, dental, or related equipment and install units to manufacturers' specifications.",TASK_3075,,Core,,,Indoors (Office/Lab),Physical Tool,,
ed10b807-2581-5215-b408-9b84a2f8330a,"Evaluate technical specifications to identify equipment or systems best suited for intended use and possible purchase, based on specifications, user needs, or technical requirements.",TASK_3073,,Core,,,Indoors (Office/Lab),Physical Tool,,
9b21c4c1-1b03-533b-96c0-d6263890cf76,Contribute expertise to develop medical maintenance standard operating procedures.,TASK_3074,,Core,,,Outdoors,Physical Tool,,
ed864b7a-ec13-5a1f-9003-dacd71df8a76,"Fabricate, dress down, or substitute parts or major new items to modify equipment to meet unique operational or research needs, working from job orders, sketches, modification orders, samples, or discussions with operating officials.",TASK_3079,,Core,,,Indoors (Office/Lab),Physical Tool,,
db6ebe9e-47da-5cde-83f9-6cbf2f2ff830,Supervise or advise subordinate personnel.,TASK_3076,,Supplemental,,,Independent,Physical Tool,,
cb608f12-bb6e-5be6-89be-08afedda1b97,"Make computations relating to load requirements of wiring or equipment, using algebraic expressions and standard formulas.",TASK_3078,,Core,,,Indoors (Office/Lab),Physical Tool,,
6ab5078f-cf39-54fd-9b56-cee6ad478593,"Adjust string tensions to tune instruments, using hand tools and electronic tuning devices.",TASK_11866,,Core,,,Indoors (Office/Lab),Physical Tool,,
7d07d252-2d47-5e67-bf0c-e5a04ca5b6ac,Compare instrument pitches with tuning tool pitches to tune instruments.,TASK_11871,,Core,,,Indoors (Office/Lab),Physical Tool,,
a30d184f-022c-576e-970b-2bb76538f1b8,Play instruments to evaluate their sound quality and to locate any defects.,TASK_11865,,Core,,,Indoors (Office/Lab),Physical Tool,,
4fbeacc9-59a9-5a2a-91d6-e90813826e25,Disassemble instruments and parts for repair and adjustment.,TASK_11867,,Core,,,Indoors (Office/Lab),Physical Tool,,
bd8a534c-2dcf-5f17-9d07-3b0730594f88,"Repair or replace musical instrument parts and components, such as strings, bridges, felts, and keys, using hand and power tools.",TASK_11873,,Core,,,Indoors (Office/Lab),Physical Tool,,
b23442c8-6977-57ba-a3ab-a0e098efa52a,"Reassemble instruments following repair, using hand tools and power tools and glue, hair, yarn, resin, or clamps, and lubricate instruments as necessary.",TASK_11870,,Core,,,Indoors (Office/Lab),Physical Tool,,
6e91350a-f7f1-5dd3-89d6-3759700faa53,"Inspect instruments to locate defects, and to determine their value or the level of restoration required.",TASK_11868,,Core,,,Indoors (Office/Lab),Physical Tool,,
56710656-a56b-5a5a-9f31-f1de4bc34cb2,"Shape old parts and replacement parts to improve tone or intonation, using hand tools, lathes, or soldering irons.",TASK_11875,,Core,,,Indoors (Office/Lab),Physical Tool,,
5ec08695-974a-587c-acd4-f68ce65ce1f9,"String instruments, and adjust trusses and bridges of instruments to obtain specified string tensions and heights.",TASK_11872,,Core,,,Outdoors,Physical Tool,,
16f2b5a1-8599-51a8-ad03-c9633ff297e7,"Repair cracks in wood or metal instruments, using pinning wire, lathes, fillers, clamps, or soldering irons.",TASK_11869,,Core,,,Indoors (Office/Lab),Physical Tool,,
0ac8f172-1dec-592c-8826-19170d16e4b6,"Polish instruments, using rags and polishing compounds, buffing wheels, or burnishing tools.",TASK_11874,,Core,,,Indoors (Office/Lab),Physical Tool,,
fa0305ea-d900-5d11-86fb-508e962fe666,Mix and measure glue that will be used for instrument repair.,TASK_11877,,Core,,,Indoors (Office/Lab),Physical Tool,,
2d64511f-ce41-5496-ada8-8c69be3e4175,Align pads and keys on reed or wind instruments.,TASK_11878,,Core,,,Indoors (Office/Lab),Physical Tool,,
5ff638d1-af2a-57a9-8e9f-b9b68befc494,Solder posts and parts to hold them in their proper places.,TASK_11880,,Core,,,Outdoors,Physical Tool,,
c0a9cbeb-beba-553b-8e15-676b3ea466fe,"Remove dents and burrs from metal instruments, using mallets and burnishing tools.",TASK_11881,,Core,,,Indoors (Office/Lab),Physical Tool,,
301bd38b-a882-5e86-9412-0c9b2846f7aa,"Adjust felt hammers on pianos to increase tonal mellowness or brilliance, using sanding paddles, lacquer, or needles.",TASK_11879,,Core,,,Indoors (Office/Lab),Physical Tool,,
fd00877f-719d-5093-a017-0ead579b8269,"Remove irregularities from tuning pins, strings, and hammers of pianos, using wood blocks or filing tools.",TASK_11891,,Core,,,Indoors (Office/Lab),Physical Tool,,
c2554bd4-612a-5963-a79f-6e6f7b8a436e,"Strike wood, fiberglass, or metal bars of instruments, and use tuned blocks, stroboscopes, or electronic tuners to evaluate tones made by instruments.",TASK_11896,,Core,,,Indoors (Office/Lab),Physical Tool,,
0a9084ff-0316-5335-b613-246fd6205e44,"Make wood replacement parts, using woodworking machines and hand tools.",TASK_11876,,Core,,,Indoors (Office/Lab),Physical Tool,,
2215ee10-eb96-511a-b1b1-32943257c53f,"Refinish instruments to protect and decorate them, using hand tools, buffing tools, and varnish.",TASK_11884,,Core,,,Indoors (Office/Lab),Physical Tool,,
ca6120c6-6ebc-55ee-8038-bc206bc1ca7b,Assemble and install new pipe organs and pianos in buildings.,TASK_11898,,Core,,,Indoors (Office/Lab),Physical Tool,,
afe9cc4c-ca89-534e-a2f8-ea9eb9d2a7b9,Deliver pianos to purchasers or to locations of their use.,TASK_11885,,Core,,,Outdoors,Physical Tool,,
f76d073f-fd2d-51d2-bdd8-7c2173a9ffeb,Wash metal instruments in lacquer-stripping and cyanide solutions to remove lacquer and tarnish.,TASK_11882,,Core,,,Indoors (Office/Lab),Physical Tool,,
25d168d9-39d9-555f-8546-161080c9cd56,Refinish and polish piano cabinets or cases to prepare them for sale.,TASK_11887,,Core,,,Indoors (Office/Lab),Physical Tool,,
a7177207-632f-5177-887d-61e53d3ea709,"Clean, rinse, and dry timepiece parts, using solutions and ultrasonic or mechanical watch-cleaning machines.",TASK_14977,,Core,,,Indoors (Office/Lab),Physical Tool,,
1bad13b0-961d-5442-8ec7-54247a27b5c7,"Adjust timing regulators, using truing calipers, watch-rate recorders, and tweezers.",TASK_14984,,Core,,,Indoors (Office/Lab),Physical Tool,,
c29dbbc2-e7d0-566b-a01a-51fcea5ea59a,"Reassemble timepieces, replacing glass faces and batteries, before returning them to customers.",TASK_14979,,Core,,,Indoors (Office/Lab),Physical Tool,,
b4618aa7-9acc-56ed-8e16-3005839479ad,"Disassemble timepieces and inspect them for defective, worn, misaligned, or rusty parts, using loupes.",TASK_14978,,Core,,,Outdoors,Physical Tool,,
3918a3b0-cd54-5a05-bddf-2f25f39cc8ef,Oil moving parts of timepieces.,TASK_14975,,Core,,,Indoors (Office/Lab),Physical Tool,,
f1a480f4-485d-5866-9f75-84d535420122,Estimate repair costs and timepiece values.,TASK_14982,,Core,,,Indoors (Office/Lab),Physical Tool,,
db9149eb-a3e2-5dc0-9ef6-09603b10f5bb,"Repair or replace broken, damaged, or worn parts on timepieces, using lathes, drill presses, and hand tools.",TASK_14976,,Core,,,Indoors (Office/Lab),Physical Tool,,
b65ee1ce-d000-5406-8f61-460b41b8721a,"Test timepiece accuracy and performance, using meters and other electronic instruments.",TASK_14980,,Core,,,Indoors (Office/Lab),Physical Tool,,
d6147452-4800-5765-8b85-67500859df84,"Perform regular adjustment and maintenance on timepieces, watch cases, and watch bands.",TASK_14983,,Core,,,Outdoors,Physical Tool,,
bb372601-efff-5a5b-86b1-8dde368e668e,"Order supplies, including replacement parts, for timing instruments.",TASK_21084,,Core,,,Indoors (Office/Lab),Physical Tool,,
2e942ce1-583d-50b9-9eba-45ea5df4adb2,Gather information from customers about a timepiece's problems and its service history.,TASK_14986,,Core,,,Public-Facing,Physical Tool,,
ab99bd9c-7008-517a-8eb5-a1e31affe1c8,Test and replace batteries and other electronic components.,TASK_14987,,Core,,,Indoors (Office/Lab),Physical Tool,,
c0d3c493-f4f6-57e5-accf-e78a6a9bf8da,"Record quantities and types of timepieces repaired, serial and model numbers of items, work performed, and charges for repairs.",TASK_14985,,Core,,,Indoors (Office/Lab),Physical Tool,,
a6e7e35e-abe3-5f62-a7b4-e5c6442fe2ad,"Demagnetize mechanisms, using demagnetizing machines.",TASK_14988,,Core,,,Indoors (Office/Lab),Physical Tool,,
3ded525e-6980-543e-91fd-b323f2993442,"Fabricate parts for watches and clocks, using small lathes and other machines.",TASK_14981,,Core,,,Indoors (Office/Lab),Physical Tool,,
ddbc7fb7-4143-51da-8a0b-e1cd5394db16,"Perform routine maintenance, such as inspecting drives, motors, or belts, checking fluid levels, replacing filters, or doing other preventive maintenance actions.",TASK_20671,,Core,,,Outdoors,Physical Tool,,
0ea6f02d-b739-5348-8120-5028a14c4429,"Inspect, operate, or test machinery or equipment to diagnose machine malfunctions.",TASK_3024,,Core,,,Outdoors,Physical Tool,,
1f2e3ab0-e4ad-5ba1-8779-2add4833a733,"Adjust functional parts of devices or control instruments, using hand tools, levels, plumb bobs, or straightedges.",TASK_3030,,Core,,,Outdoors,Physical Tool,,
f5294966-f2d3-5a12-963f-e643bd690a8b,"Repair machines, equipment, or structures, using tools such as hammers, hoists, saws, drills, wrenches, or equipment such as precision measuring instruments or electrical or electronic testing devices.",TASK_20672,,Core,,,Outdoors,Physical Tool,,
b87f9b49-6f15-59a7-998e-34193cbe0afb,"Order parts, supplies, or equipment from catalogs or suppliers.",TASK_20674,,Core,,,Outdoors,Physical Tool,,
f4d26fd0-9373-58ad-bddf-cb8b5ebff1cd,"Diagnose mechanical problems and determine how to correct them, checking blueprints, repair manuals, or parts catalogs, as necessary.",TASK_3023,,Core,,,Outdoors,Physical Tool,,
4228e62a-b34c-5ea1-990d-504df1ff68a5,"Design new equipment to aid in the repair or maintenance of machines, mechanical equipment, or building structures.",TASK_20679,,Core,,,Outdoors,Physical Tool,,
f4ce23b1-2664-56f3-99f6-fc47dc5409b1,"Assemble, install, or repair wiring, electrical or electronic components, pipe systems, plumbing, machinery, or equipment.",TASK_3022,,Core,,,Outdoors,Physical Tool,,
d758ee90-7d78-5313-ab2c-1bd1a5a6f3d8,"Clean or lubricate shafts, bearings, gears, or other parts of machinery.",TASK_3026,,Core,,,Outdoors,Physical Tool,,
a433c31f-d616-57bf-9a03-572966761a34,"Estimate costs to repair machinery, equipment, or building structures.",TASK_20678,,Core,,,Outdoors,Physical Tool,,
80af6cb1-6b20-5c36-a658-94b30308d3d4,Align and balance new equipment after installation.,TASK_3033,,Core,,,Outdoors,Physical Tool,,
3bc242f0-789a-5f2a-801d-e1f77166e97b,Record type and cost of maintenance or repair work.,TASK_3025,,Core,,,Outdoors,Physical Tool,,
